order_id,order_date,status,customer_id,customer_name,customer_phone,customer_email,city,district,delivery_type,delivery_cost,payment_method,payment_status,payment_amount,currency,total_amount,items_json
طلب-101379,2025-01-28T21:00:00,  قيد الشحن  ,عميل-1379,أحمد محمد,707233611,user419443@example.com,لحج,الحصبة,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,767500.0,YER,767500.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":257000.0,""total"":514000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":220000.0,""total"":220000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":9500.0,""total"":28500.0}]"
طلب-101380,2025-03-18T10:44:00,مرتجع,عميل-1380,سارة ياسر,713438130,user861799@example..com,إب,التحرير,سريع,5000.0,محفظة إلكترونية,تم الدفع,292000.0,YER,292000.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":143500.0,""total"":287000.0}]"
طلب-101381,2025-02-10T10:51:00,تم التسليم,عميل-1381,أروى محمد,771816884,user61864@example.com,ذمار,خور مكسر,سريع,5000.0,بطاقة,بانتظار الدفع,50000.0,YER,50000.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":3,""unit_price"":15000.0,""total"":45000.0}]"
  طلب-101382  ,2025-02-12T22:45:00,مرتجع,عميل-1382,هدى سالم,738208966,user232345@example.com,إب,جبلة,عادي,2000.0,بطاقة,بانتظار الدفع,21500.0,YER,21500.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":6500.0,""total"":19500.0}]"
طلب-101383,2025-01-21T04:00:00,قيد الانتظار,عميل-1383,علي حسين,713098181,user661289@example.com,عدن,حدة,عادي,2000.0,محفظة إلكترونية,بانتظار الدفع,930000.0,YER,930000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":243500.0,""total"":487000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":220500.0,""total"":441000.0}]"
طلب-101384,2025-02-07T01:27:00,مؤكد,عميل-1384,يوسف طارق,706748323,user-without-domain,المكلا,كريتر,سريع,5000.0,بطاقة,تم الدفع,528500.0,YER,528500.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":7500.0,""total"":22500.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":154500.0,""total"":463500.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":12500.0,""total"":37500.0}]"
,2025-04-25T16:37:00,قيد الشحن,عميل-1385,أروى محمد,779551442,user901038@example.com,لحج,القاهرة,عادي,2000.0,محفظة إلكترونية,بانتظار الدفع,110500.0,YER,110500.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":108500.0,""total"":108500.0}]"
طلب-101386,2025-04-24T23:18:00,قيد الشحن,عميل-1386,فاطمة أحمد,717473948,user636939@example.com,تعز,خور مكسر,سريع,5000.0,بطاقة,تم الدفع,243000.0,YER,243000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":9000.0,""total"":9000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":107000.0,""total"":214000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":3,""unit_price"":5000.0,""total"":15000.0}]"
طلب-101387,2025-03-20T09:41:00,قيد الشحن,عميل-1387,محمد علي,707490083,user592493@example.com,تعز,كريتر,سريع,5000.0,محفظة إلكترونية,تم الدفع,578000.0,YER,578000.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":110500.0,""total"":331500.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":2,""unit_price"":6000.0,""total"":12000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":229500.0,""total"":229500.0}]"
طلب-101388,2025-04-03T04:18:00,تم التسليم,عميل-1388,يوسف طارق,738194718,user112994@example.com,إب,الحصبة,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,465500.0,YER,465500.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":13500.0,""total"":13500.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":225000.0,""total"":450000.0}]"
طلب-101389,2025-04-05T13:07:00,مؤكد,عميل-1389,فاطمة أحمد,777734510,user48206@example.com,إب,حدة,سريع,5000.0,محفظة إلكترونية,تم الدفع,45000.0,YER,45000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":6500.0,""total"":13000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":13500.0,""total"":27000.0}]"
طلب-101390,2025-04-02T03:37:00,قيد الانتظار,عميل-1390,خالد سالم,708538697,user149389@example.com,لحج,جبلة,سريع,5000.0,محفظة إلكترونية,بانتظار الدفع,247500.0,YER,247500.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":-2,""unit_price"":57000.0,""total"":114000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":128500.0,""total"":128500.0}]"
طلب-101391,2025-19-45 99:70:00,قيد الانتظار,عميل-1391,علي حسين,711746295,user165324@example.com,المكلا,القاهرة,سريع,5000.0,محفظة إلكترونية,بانتظار الدفع,348000.0,YER,348000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":11000.0,""total"":22000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":45000.0,""total"":90000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":77000.0,""total"":231000.0}]"
طلب-101392,2025-03-31T05:56:00,قيد الشحن,عميل-1392,أحمد محمد,717950517,user823504@example.com,لحج,الحصبة,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,27500.00 ريال,YER,27500.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":2,""unit_price"":7500.0,""total"":15000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":10500.0,""total"":10500.0}]"
طلب-101393,2025-01-02T14:12:00,مرتجع,عميل-1393,فاطمة أحمد,771941671,user138751@example.com,الحديدة,جبلة,عادي,2000.0,بطاقة,بانتظار الدفع,414000.0,YER,414000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":199000.0,""total"":398000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":7000.0,""total"":14000.0}]"
طلب-101394,2025-01-20T09:31:00,قيد الانتظار,عميل-1394,أحمد محمد,732039273,user192957@example.com,إب,التحرير,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,265500.0,YER,265500.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":""2"",""unit_price"":125000.0,""total"":250000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":3,""unit_price"":4500.0,""total"":13500.0}]"
طلب-101395,2025-02-19T09:58:00,ملغي,عميل-1395,أحمد محمد,710647459,user291003@example.com,عمران,كريتر,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,226500.0,YER,226500.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":2,""unit_price"":6500.0,""total"":13000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":190000.0,""total"":190000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":18500.0,""total"":18500.0}]"
طلب-101396,2025-01-26T11:31:00,ملغي,عميل-1396,خالد سالم,705562553,user168745@example.com,صنعاء,جبلة,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,131500.0,ريال يمني,131500.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":9000.0,""total"":27000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":34000.0,""total"":68000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":3,""unit_price"":11500.0,""total"":34500.0}]"
,2025-04-12T05:10:00,مؤكد,عميل-1397,علي حسين,775668419,user412984@example.com,صنعاء,القاهرة,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,59500.0,YER,59500.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":1,""unit_price"":9500.0,""total"":9500.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":3,""unit_price"":8000.0,""total"":24000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":7000.0,""total"":21000.0}]"
طلب-100721,2025-01-12T03:15:00,مرتجع,عميل-1398,محمد علي,738543393,user598917@example.com,ذمار,جبلة,سريع,5000.0,بطاقة,بانتظار الدفع,569000.0,YER,569000.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":170500.0,""total"":511500.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":10000.0,""total"":30000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":22500.0,""total"":22500.0}]"
طلب-101399,2025-03-10T20:14:00,مرتجع,عميل-1399,هدى سالم,704729835,user564090@example.com,إب,شعوب,سريع,٥٠٠٠٫٠,نقدًا عند التسليم,بانتظار الدفع,83500.0,YER,83500.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":22500.0,""total"":22500.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":28000.0,""total"":56000.0}]"
طلب-101400,2025-02-25T19:48:00,تم التسليم,عميل-1400,يوسف طارق,735182674,user106054@example.com,عمران,الحصبة,سريع,ألفان,بطاقة,بانتظار الدفع,427000.0,YER,427000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":211000.0,""total"":422000.0}]"
طلب-101401,2025-01-30T14:02:00,قيد الانتظار,عميل-1401,فاطمة أحمد,739778537,user922772@example.com,لحج,الحصبة,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,173500.0,YER,173500.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":3,""unit_price"":13500.0,""total"":40500.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":5500.0,""total"":11000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":40000.0,""total"":120000.0}]"
طلب-101402,2025-02-17T09:52:00,مؤكد,عميل-1402,يوسف طارق,705990547,user453464@example.com,ذمار,جبلة,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,28500.0,YER,28500.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":10000.0,""total"":10000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":5500.0,""total"":16500.0}]"
طلب-101403,2025-01-30T15:24:00,قيد الانتظار,عميل-1403,أروى محمد,707042686,user432831@example.com,تعز,حدة,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,320500.0,YER,320500.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":86500.0,""total"":173000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":3,""unit_price"":38000.0,""total"":114000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":10500.0,""total"":31500.0}]"
طلب-101404,2025-03-08T05:01:00,ملغي,عميل-1404,فاطمة أحمد,730896721,user168292@example.com,عمران,الحصبة,عادي,2000.0,بطاقة,تم الدفع,385000.0,YER,385000.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":33500.0,""total"":67000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":158000.0,""total"":316000.0}]"
طلب-101405,2025-02-09T11:34:00,تم التسليم,عميل-1405,خالد سالم,774557712,user458967@example.com,تعز,حدة,سريع,5000.0,بطاقة,قيد الدفع,135500.0,YER,135500.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":7500.0,""total"":22500.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":3,""unit_price"":30500.0,""total"":91500.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":16500.0,""total"":16500.0}]"
طلب-101406,2025-02-09T03:55:00,تم التسليم,عميل-1406,محمد علي,775321325,user926008@example..com,صنعاء,حدة,سريع,5000.0,محفظة إلكترونية,بانتظار الدفع,64500.0,YER,64500.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":6500.0,""total"":13000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":10000.0,""total"":30000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":3,""unit_price"":5500.0,""total"":16500.0}]"
طلب-101407,2025-01-10T06:29:00,مؤكد,عميل-1407,هدى سالم,730656536,user6947@example.com,ذمار,شعوب,عادي,2000.0,محفظة إلكترونية,بانتظار الدفع,342000.0,YER,342000.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":170000.0,""total"":340000.0}]"
طلب-101408,2025-01-10T21:42:00,تم التسليم,عميل-1408,فاطمة أحمد,701286502,user93962@example.com,الحديدة,التحرير,سريع,5000.0,محفظة إلكترونية,تم الدفع,46000.0,YER,46000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":7000.0,""total"":14000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":9000.0,""total"":27000.0}]"
طلب-101409,2025-04-30T16:47:00,مرتجع,عميل-1409,يوسف طارق,718653473,user994305@example.com,الحديدة,التحرير,سريع,5000.0,محفظة إلكترونية,تم الدفع,924500.0,YER,924500.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":205500.0,""total"":411000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":4500.0,""total"":4500.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":252000.0,""total"":504000.0}]"
طلب-101410,2025-04-16T02:31:00,مؤكد,عميل-1410,خالد سالم,713910263,user848303@example.com,حجة,خور مكسر,سريع,5000.0,محفظة إلكترونية,بانتظار الدفع,348000.0,YER,348000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":244000.0,""total"":244000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":99000.0,""total"":99000.0}]"
طلب-101411,2025-02-06T16:41:00,قيد الشحن,عميل-1411,ريم عادل,736688932,user573813@example.com,عمران,القاهرة,عادي,2000.0,محفظة إلكترونية,بانتظار الدفع,490500.0,YER,490500.0,"[{""sku"":""SKU-1001"",""qty"":2"
طلب-101412,2025-04-21T04:10:00,قيد الشحن,عميل-1412,يوسف طارق,705615032,user764456@example.com,المكلا,شعوب,سريع,5000.0,محفظة إلكترونية,بانتظار الدفع,461000.0,YER,461000.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":98000.0,""total"":294000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":54000.0,""total"":162000.0}]"
طلب-101413,2025-04-24T15:49:00,مرتجع,عميل-1413,خالد سالم,771232175,user939672@example.com,حجة,الحصبة,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,57000.0,YER,57000.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":26000.0,""total"":52000.0}]"
  طلب-101414  ,2025-01-28T11:40:00,قيد الشحن,عميل-1414,هدى سالم,707657864,user812513@example.com,حجة,جبلة,عادي,2000.0,محفظة إلكترونية,بانتظار الدفع,299000.0,YER,299000.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":2,""unit_price"":9000.0,""total"":18000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":255000.0,""total"":255000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":8000.0,""total"":24000.0}]"
طلب-101415,2025-01-05T03:56:00,قيد الانتظار,عميل-1415,ريم عادل,776604740,user708518@example.com,المكلا,جبلة,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,45500.0,YER,45500.0,"[{""sku"":""SKU-1001"",""qty"":2"
طلب-101416,2025-04-28T21:07:00,مرتجع,عميل-1416,ريم عادل,708867413,user931971@example.com,لحج,جبلة,عادي,2000.0,بطاقة,بانتظار الدفع,32500.0,YER,32500.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":12500.0,""total"":25000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":5500.0,""total"":5500.0}]"
طلب-101417,2025-04-02T23:23:00,  ملغي  ,عميل-1417,فاطمة أحمد,738791423,user467611@example.com,صنعاء,الحصبة,عادي,2000.0,محفظة إلكترونية,بانتظار الدفع,91500.0,YER,91500.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":47500.0,""total"":47500.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":21000.0,""total"":42000.0}]"
طلب-101418,2025-03-22T09:32:00,قيد الانتظار,عميل-1418,سارة ياسر,776476015,user265268@example.com,لحج,شعوب,سريع,٥٠٠٠٫٠,محفظة إلكترونية,تم الدفع,307500.0,YER,307500.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":27500.0,""total"":55000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":227500.0,""total"":227500.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":10000.0,""total"":20000.0}]"
